product_id,variant_title,price_cents,price_usd,stripe_price_id,stripe_active,sku
5f827ffc-6830-464f-af0c-6020aaf63489,Men's Classic Black Solid Tuxedo - 2025 Collection - 46R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2006
5f827ffc-6830-464f-af0c-6020aaf63489,Men's Classic Black Solid Tuxedo - 2025 Collection - 48R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2006
5f827ffc-6830-464f-af0c-6020aaf63489,Men's Classic Black Solid Tuxedo - 2025 Collection - 50R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2006
5f827ffc-6830-464f-af0c-6020aaf63489,Men's Classic Black Solid Tuxedo - 2025 Collection - 52R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2006
5f827ffc-6830-464f-af0c-6020aaf63489,Men's Classic Black Solid Tuxedo - 2025 Collection - 54R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2006
bc60ba97-e856-4a66-8240-4800730cd945,Default Size,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 36R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 38R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 40R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 42R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 44R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 46R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 48R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 50R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 52R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
bc60ba97-e856-4a66-8240-4800730cd945,Men's Classic Blush Solid Tuxedo - 2025 Collection - 54R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2004
3f347beb-9bcf-4b5b-b992-a05134d15c46,Default Size,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 36R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 38R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 40R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 42R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 44R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 46R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 48R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 50R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 52R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
3f347beb-9bcf-4b5b-b992-a05134d15c46,Men's Classic Green Solid Tuxedo - 2025 Collection - 54R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2009
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Default Size,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 36R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 38R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 40R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 42R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 44R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 46R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 48R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 50R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 52R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
2c35eb2b-9ac3-4fbe-9a3e-7c1172523278,Men's Classic Navy Blue Solid Tuxedo - 2025 Collection - 54R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2019
9526d641-7e62-4714-ae86-d75653af0eb4,Default Size,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 36R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 38R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 40R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 42R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 44R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 46R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 48R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 50R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 52R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
9526d641-7e62-4714-ae86-d75653af0eb4,Men's Classic Purple Solid Tuxedo - 2025 Collection - 54R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2018
edd6239a-b49f-4210-a3b4-dcee1941a37b,Default Size,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 36R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 38R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 40R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 42R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 44R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 46R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 48R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 50R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 52R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
edd6239a-b49f-4210-a3b4-dcee1941a37b,Men's Classic Rust Solid Tuxedo - 2025 Collection - 54R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2008
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Default Size,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 36R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 38R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 40R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 42R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 44R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 46R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 48R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 50R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 52R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
098f30bd-72b3-4649-8a63-8943e8ab6ec2,Men's Classic Sand Solid Tuxedo - 2025 Collection - 54R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2011
57b727b6-a343-45df-987d-7ecac49d2ae8,Default Size,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 36R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 38R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 40R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 42R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 44R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 46R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 48R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 50R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 52R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
57b727b6-a343-45df-987d-7ecac49d2ae8,Men's Classic Wine Solid Tuxedo with Vest - 2025 Collection - 54R,34999,$349.99,price_1RvZk4CHc12x7sCzzGMs4qOT,True,KCT-SUIT-2015
6cab80d2-d5de-4bea-8918-76043b39c0a7,Default Size,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 36R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 38R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 40R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 42R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 44R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 46R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 48R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 50R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 52R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
6cab80d2-d5de-4bea-8918-76043b39c0a7,Men's Double Breasted Black Solid Suit - Shawl Lapel - Satin Accents - 2025 Collection - 54R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2021
e86a04f6-5e49-4ad9-8544-d07003711120,Default Size,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 36R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 38R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 40R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 42R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 44R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 46R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 48R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 50R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 52R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
e86a04f6-5e49-4ad9-8544-d07003711120,Men's Double Breasted Grey Solid Suit - 2025 Collection - 54R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2024
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Default Size,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 36R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 38R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 40R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 42R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 44R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 46R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 48R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 50R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 52R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
74e54daa-b4f7-4039-8122-5b0ba8021ef5,Men's Double Breasted Pink Solid Suit - 2025 Collection - 54R,29999,$299.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2023
96458763-858a-4537-aa6a-b9dd3c900206,Default Size,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 36R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 38R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 40R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 42R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 44R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 46R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 48R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 50R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 52R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
96458763-858a-4537-aa6a-b9dd3c900206,Men's Gold Classic Solid Suit - 2025 Collection - 54R,25999,$259.99,price_1Rvb1UCHc12x7sCzxi5I4Z3M,True,KCT-SUIT-2035
f7dc7de4-52a8-4e9c-a467-ea626e24ebf2,Default Size,27999,$279.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2029
f7dc7de4-52a8-4e9c-a467-ea626e24ebf2,Men's Green Stretch Travel Suit - 2025 Collection - 36R,27999,$279.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2029
f7dc7de4-52a8-4e9c-a467-ea626e24ebf2,Men's Green Stretch Travel Suit - 2025 Collection - 38R,27999,$279.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2029
f7dc7de4-52a8-4e9c-a467-ea626e24ebf2,Men's Green Stretch Travel Suit - 2025 Collection - 40R,27999,$279.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2029
f7dc7de4-52a8-4e9c-a467-ea626e24ebf2,Men's Green Stretch Travel Suit - 2025 Collection - 42R,27999,$279.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2029
f7dc7de4-52a8-4e9c-a467-ea626e24ebf2,Men's Green Stretch Travel Suit - 2025 Collection - 44R,27999,$279.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2029
f7dc7de4-52a8-4e9c-a467-ea626e24ebf2,Men's Green Stretch Travel Suit - 2025 Collection - 46R,27999,$279.99,price_1RpvfvCHc12x7sCzq1jYfG9o,True,KCT-SUIT-2029
